id,visitors
air_dfe068a1bf85f395_2017-04-23,25.981
air_dfe068a1bf85f395_2017-04-24,1.972
air_dfe068a1bf85f395_2017-04-25,35.067
air_dfe068a1bf85f395_2017-04-26,36.137
air_dfe068a1bf85f395_2017-04-27,34.599
air_dfe068a1bf85f395_2017-04-28,37.200
air_dfe068a1bf85f395_2017-04-29,28.666
air_dfe068a1bf85f395_2017-04-30,25.981
air_dfe068a1bf85f395_2017-05-01,1.972
air_dfe068a1bf85f395_2017-05-02,35.067
air_dfe068a1bf85f395_2017-05-03,36.137
air_dfe068a1bf85f395_2017-05-04,34.599
air_dfe068a1bf85f395_2017-05-05,37.200
air_dfe068a1bf85f395_2017-05-06,28.666
air_dfe068a1bf85f395_2017-05-07,25.981
air_dfe068a1bf85f395_2017-05-08,1.972
air_dfe068a1bf85f395_2017-05-09,35.067
air_dfe068a1bf85f395_2017-05-10,36.137
air_dfe068a1bf85f395_2017-05-11,34.599
air_dfe068a1bf85f395_2017-05-12,37.200
air_dfe068a1bf85f395_2017-05-13,28.666
air_dfe068a1bf85f395_2017-05-14,25.981
air_dfe068a1bf85f395_2017-05-15,1.972
air_dfe068a1bf85f395_2017-05-16,35.067
air_dfe068a1bf85f395_2017-05-17,36.137
air_dfe068a1bf85f395_2017-05-18,34.599
air_dfe068a1bf85f395_2017-05-19,37.200
air_dfe068a1bf85f395_2017-05-20,28.666
air_dfe068a1bf85f395_2017-05-21,25.981
air_dfe068a1bf85f395_2017-05-22,1.972
air_dfe068a1bf85f395_2017-05-23,35.067
air_dfe068a1bf85f395_2017-05-24,36.137
air_dfe068a1bf85f395_2017-05-25,34.599
air_dfe068a1bf85f395_2017-05-26,37.200
air_dfe068a1bf85f395_2017-05-27,28.666
air_dfe068a1bf85f395_2017-05-28,25.981
air_dfe068a1bf85f395_2017-05-29,1.972
air_dfe068a1bf85f395_2017-05-30,35.067
air_dfe068a1bf85f395_2017-05-31,36.137
air_e00fe7853c0100d6_2017-04-23,24.256
air_e00fe7853c0100d6_2017-04-24,17.089
air_e00fe7853c0100d6_2017-04-25,13.289
air_e00fe7853c0100d6_2017-04-26,13.487
air_e00fe7853c0100d6_2017-04-27,14.451
air_e00fe7853c0100d6_2017-04-28,20.303
air_e00fe7853c0100d6_2017-04-29,28.267
air_e00fe7853c0100d6_2017-04-30,24.256
air_e00fe7853c0100d6_2017-05-01,17.089
air_e00fe7853c0100d6_2017-05-02,10.670
air_e00fe7853c0100d6_2017-05-03,13.487
air_e00fe7853c0100d6_2017-05-04,14.451
air_e00fe7853c0100d6_2017-05-05,20.303
air_e00fe7853c0100d6_2017-05-06,28.267
air_e00fe7853c0100d6_2017-05-07,24.256
air_e00fe7853c0100d6_2017-05-08,17.089
air_e00fe7853c0100d6_2017-05-09,10.670
air_e00fe7853c0100d6_2017-05-10,13.487
air_e00fe7853c0100d6_2017-05-11,14.451
air_e00fe7853c0100d6_2017-05-12,20.303
air_e00fe7853c0100d6_2017-05-13,28.267
air_e00fe7853c0100d6_2017-05-14,24.256
air_e00fe7853c0100d6_2017-05-15,17.089
air_e00fe7853c0100d6_2017-05-16,10.670
air_e00fe7853c0100d6_2017-05-17,13.487
air_e00fe7853c0100d6_2017-05-18,14.451
air_e00fe7853c0100d6_2017-05-19,20.303
air_e00fe7853c0100d6_2017-05-20,28.267
air_e00fe7853c0100d6_2017-05-21,24.256
air_e00fe7853c0100d6_2017-05-22,17.089
air_e00fe7853c0100d6_2017-05-23,10.670
air_e00fe7853c0100d6_2017-05-24,13.487
air_e00fe7853c0100d6_2017-05-25,14.451
air_e00fe7853c0100d6_2017-05-26,20.303
air_e00fe7853c0100d6_2017-05-27,28.267
air_e00fe7853c0100d6_2017-05-28,24.256
air_e00fe7853c0100d6_2017-05-29,17.089
air_e00fe7853c0100d6_2017-05-30,10.670
air_e00fe7853c0100d6_2017-05-31,13.487
air_e0118664da63a2d0_2017-04-23,0.277
air_e0118664da63a2d0_2017-04-24,8.124
air_e0118664da63a2d0_2017-04-25,11.236
air_e0118664da63a2d0_2017-04-26,10.016
air_e0118664da63a2d0_2017-04-27,9.253
air_e0118664da63a2d0_2017-04-28,13.243
air_e0118664da63a2d0_2017-04-29,2.523
air_e0118664da63a2d0_2017-04-30,0.277
air_e0118664da63a2d0_2017-05-01,8.124
air_e0118664da63a2d0_2017-05-02,11.236
air_e0118664da63a2d0_2017-05-03,10.016
air_e0118664da63a2d0_2017-05-04,9.253
air_e0118664da63a2d0_2017-05-05,13.243
air_e0118664da63a2d0_2017-05-06,2.523
air_e0118664da63a2d0_2017-05-07,0.277
air_e0118664da63a2d0_2017-05-08,8.124
air_e0118664da63a2d0_2017-05-09,11.236
air_e0118664da63a2d0_2017-05-10,10.016
air_e0118664da63a2d0_2017-05-11,9.253
air_e0118664da63a2d0_2017-05-12,13.243
air_e0118664da63a2d0_2017-05-13,2.523
air_e0118664da63a2d0_2017-05-14,0.277
air_e0118664da63a2d0_2017-05-15,8.124
air_e0118664da63a2d0_2017-05-16,11.236
air_e0118664da63a2d0_2017-05-17,10.016
air_e0118664da63a2d0_2017-05-18,9.253
air_e0118664da63a2d0_2017-05-19,13.243
air_e0118664da63a2d0_2017-05-20,2.523
air_e0118664da63a2d0_2017-05-21,0.277
air_e0118664da63a2d0_2017-05-22,8.124
air_e0118664da63a2d0_2017-05-23,11.236
air_e0118664da63a2d0_2017-05-24,10.016
air_e0118664da63a2d0_2017-05-25,9.253
air_e0118664da63a2d0_2017-05-26,13.243
air_e0118664da63a2d0_2017-05-27,2.523
air_e0118664da63a2d0_2017-05-28,0.277
air_e0118664da63a2d0_2017-05-29,8.124
air_e0118664da63a2d0_2017-05-30,11.236
air_e0118664da63a2d0_2017-05-31,10.016
air_e01d99390355408d_2017-04-23,9.720
air_e01d99390355408d_2017-04-24,6.474
air_e01d99390355408d_2017-04-25,6.883
air_e01d99390355408d_2017-04-26,6.974
air_e01d99390355408d_2017-04-27,8.177
air_e01d99390355408d_2017-04-28,11.064
air_e01d99390355408d_2017-04-29,12.454
air_e01d99390355408d_2017-04-30,9.720
air_e01d99390355408d_2017-05-01,6.474
air_e01d99390355408d_2017-05-02,6.883
air_e01d99390355408d_2017-05-03,6.974
air_e01d99390355408d_2017-05-04,8.177
air_e01d99390355408d_2017-05-05,11.064
air_e01d99390355408d_2017-05-06,12.454
air_e01d99390355408d_2017-05-07,9.720
air_e01d99390355408d_2017-05-08,6.474
air_e01d99390355408d_2017-05-09,6.883
air_e01d99390355408d_2017-05-10,6.974
air_e01d99390355408d_2017-05-11,8.177
air_e01d99390355408d_2017-05-12,11.064
air_e01d99390355408d_2017-05-13,12.454
air_e01d99390355408d_2017-05-14,9.720
air_e01d99390355408d_2017-05-15,6.474
air_e01d99390355408d_2017-05-16,6.883
air_e01d99390355408d_2017-05-17,6.974
air_e01d99390355408d_2017-05-18,8.177
air_e01d99390355408d_2017-05-19,11.064
air_e01d99390355408d_2017-05-20,12.454
air_e01d99390355408d_2017-05-21,9.720
air_e01d99390355408d_2017-05-22,6.474
air_e01d99390355408d_2017-05-23,6.883
air_e01d99390355408d_2017-05-24,6.974
air_e01d99390355408d_2017-05-25,8.177
air_e01d99390355408d_2017-05-26,11.064
air_e01d99390355408d_2017-05-27,12.454
air_e01d99390355408d_2017-05-28,9.720
air_e01d99390355408d_2017-05-29,6.474
air_e01d99390355408d_2017-05-30,6.883
air_e01d99390355408d_2017-05-31,6.974
air_e053c561f32acc28_2017-04-23,25.353
air_e053c561f32acc28_2017-04-24,19.045
air_e053c561f32acc28_2017-04-25,15.381
air_e053c561f32acc28_2017-04-26,21.145
air_e053c561f32acc28_2017-04-27,19.990
air_e053c561f32acc28_2017-04-28,36.076
air_e053c561f32acc28_2017-04-29,46.546
air_e053c561f32acc28_2017-04-30,25.353
air_e053c561f32acc28_2017-05-01,19.045
air_e053c561f32acc28_2017-05-02,15.381
air_e053c561f32acc28_2017-05-03,21.145
air_e053c561f32acc28_2017-05-04,19.990
air_e053c561f32acc28_2017-05-05,36.076
air_e053c561f32acc28_2017-05-06,46.546
air_e053c561f32acc28_2017-05-07,25.353
air_e053c561f32acc28_2017-05-08,19.045
air_e053c561f32acc28_2017-05-09,15.381
air_e053c561f32acc28_2017-05-10,21.145
air_e053c561f32acc28_2017-05-11,19.990
air_e053c561f32acc28_2017-05-12,36.076
air_e053c561f32acc28_2017-05-13,46.546
air_e053c561f32acc28_2017-05-14,25.353
air_e053c561f32acc28_2017-05-15,19.045
air_e053c561f32acc28_2017-05-16,15.381
air_e053c561f32acc28_2017-05-17,21.145
air_e053c561f32acc28_2017-05-18,19.990
air_e053c561f32acc28_2017-05-19,36.076
air_e053c561f32acc28_2017-05-20,46.546
air_e053c561f32acc28_2017-05-21,25.353
air_e053c561f32acc28_2017-05-22,19.045
air_e053c561f32acc28_2017-05-23,15.381
air_e053c561f32acc28_2017-05-24,21.145
air_e053c561f32acc28_2017-05-25,19.990
air_e053c561f32acc28_2017-05-26,36.076
air_e053c561f32acc28_2017-05-27,46.546
air_e053c561f32acc28_2017-05-28,25.353
air_e053c561f32acc28_2017-05-29,19.045
air_e053c561f32acc28_2017-05-30,15.381
air_e053c561f32acc28_2017-05-31,21.145
air_e08b9cf82057a170_2017-04-23,46.842
air_e08b9cf82057a170_2017-04-24,24.552
air_e08b9cf82057a170_2017-04-25,20.028
air_e08b9cf82057a170_2017-04-26,24.871
air_e08b9cf82057a170_2017-04-27,18.813
air_e08b9cf82057a170_2017-04-28,18.809
air_e08b9cf82057a170_2017-04-29,39.814
air_e08b9cf82057a170_2017-04-30,46.842
air_e08b9cf82057a170_2017-05-01,24.552
air_e08b9cf82057a170_2017-05-02,20.028
air_e08b9cf82057a170_2017-05-03,24.871
air_e08b9cf82057a170_2017-05-04,18.813
air_e08b9cf82057a170_2017-05-05,18.809
air_e08b9cf82057a170_2017-05-06,39.814
air_e08b9cf82057a170_2017-05-07,46.842
air_e08b9cf82057a170_2017-05-08,24.552
air_e08b9cf82057a170_2017-05-09,20.028
air_e08b9cf82057a170_2017-05-10,24.871
air_e08b9cf82057a170_2017-05-11,18.813
air_e08b9cf82057a170_2017-05-12,18.809
air_e08b9cf82057a170_2017-05-13,39.814
air_e08b9cf82057a170_2017-05-14,46.842
air_e08b9cf82057a170_2017-05-15,24.552
air_e08b9cf82057a170_2017-05-16,20.028
air_e08b9cf82057a170_2017-05-17,24.871
air_e08b9cf82057a170_2017-05-18,18.813
air_e08b9cf82057a170_2017-05-19,18.809
air_e08b9cf82057a170_2017-05-20,39.814
air_e08b9cf82057a170_2017-05-21,46.842
air_e08b9cf82057a170_2017-05-22,24.552
air_e08b9cf82057a170_2017-05-23,20.028
air_e08b9cf82057a170_2017-05-24,24.871
air_e08b9cf82057a170_2017-05-25,18.813
air_e08b9cf82057a170_2017-05-26,18.809
air_e08b9cf82057a170_2017-05-27,39.814
air_e08b9cf82057a170_2017-05-28,46.842
air_e08b9cf82057a170_2017-05-29,24.552
air_e08b9cf82057a170_2017-05-30,20.028
air_e08b9cf82057a170_2017-05-31,24.871
air_e0aee25b56a069f2_2017-04-23,15.426
air_e0aee25b56a069f2_2017-04-24,12.584
air_e0aee25b56a069f2_2017-04-25,10.916
air_e0aee25b56a069f2_2017-04-26,0.749
air_e0aee25b56a069f2_2017-04-27,13.432
air_e0aee25b56a069f2_2017-04-28,12.483
air_e0aee25b56a069f2_2017-04-29,15.386
air_e0aee25b56a069f2_2017-04-30,15.426
air_e0aee25b56a069f2_2017-05-01,12.584
air_e0aee25b56a069f2_2017-05-02,10.916
air_e0aee25b56a069f2_2017-05-03,0.749
air_e0aee25b56a069f2_2017-05-04,13.432
air_e0aee25b56a069f2_2017-05-05,12.483
air_e0aee25b56a069f2_2017-05-06,15.386
air_e0aee25b56a069f2_2017-05-07,15.426
air_e0aee25b56a069f2_2017-05-08,12.584
air_e0aee25b56a069f2_2017-05-09,10.916
air_e0aee25b56a069f2_2017-05-10,0.749
air_e0aee25b56a069f2_2017-05-11,13.432
air_e0aee25b56a069f2_2017-05-12,12.483
air_e0aee25b56a069f2_2017-05-13,15.386
air_e0aee25b56a069f2_2017-05-14,15.426
air_e0aee25b56a069f2_2017-05-15,12.584
air_e0aee25b56a069f2_2017-05-16,10.916
air_e0aee25b56a069f2_2017-05-17,0.749
air_e0aee25b56a069f2_2017-05-18,13.432
air_e0aee25b56a069f2_2017-05-19,12.483
air_e0aee25b56a069f2_2017-05-20,15.386
air_e0aee25b56a069f2_2017-05-21,15.426
air_e0aee25b56a069f2_2017-05-22,12.584
air_e0aee25b56a069f2_2017-05-23,10.916
air_e0aee25b56a069f2_2017-05-24,0.749
air_e0aee25b56a069f2_2017-05-25,13.432
air_e0aee25b56a069f2_2017-05-26,12.483
air_e0aee25b56a069f2_2017-05-27,15.386
air_e0aee25b56a069f2_2017-05-28,15.426
air_e0aee25b56a069f2_2017-05-29,12.584
air_e0aee25b56a069f2_2017-05-30,10.916
air_e0aee25b56a069f2_2017-05-31,0.749
air_e0e69668214ff972_2017-04-23,9.544
air_e0e69668214ff972_2017-04-24,9.904
air_e0e69668214ff972_2017-04-25,8.010
air_e0e69668214ff972_2017-04-26,8.636
air_e0e69668214ff972_2017-04-27,7.588
air_e0e69668214ff972_2017-04-28,14.237
air_e0e69668214ff972_2017-04-29,10.954
air_e0e69668214ff972_2017-04-30,9.544
air_e0e69668214ff972_2017-05-01,9.904
air_e0e69668214ff972_2017-05-02,8.010
air_e0e69668214ff972_2017-05-03,8.636
air_e0e69668214ff972_2017-05-04,7.588
air_e0e69668214ff972_2017-05-05,14.237
air_e0e69668214ff972_2017-05-06,10.954
air_e0e69668214ff972_2017-05-07,9.544
air_e0e69668214ff972_2017-05-08,9.904
air_e0e69668214ff972_2017-05-09,8.010
air_e0e69668214ff972_2017-05-10,8.636
air_e0e69668214ff972_2017-05-11,7.588
air_e0e69668214ff972_2017-05-12,14.237
air_e0e69668214ff972_2017-05-13,10.954
air_e0e69668214ff972_2017-05-14,9.544
air_e0e69668214ff972_2017-05-15,9.904
air_e0e69668214ff972_2017-05-16,8.010
air_e0e69668214ff972_2017-05-17,8.636
air_e0e69668214ff972_2017-05-18,7.588
air_e0e69668214ff972_2017-05-19,14.237
air_e0e69668214ff972_2017-05-20,10.954
air_e0e69668214ff972_2017-05-21,9.544
air_e0e69668214ff972_2017-05-22,9.904
air_e0e69668214ff972_2017-05-23,8.010
air_e0e69668214ff972_2017-05-24,8.636
air_e0e69668214ff972_2017-05-25,7.588
air_e0e69668214ff972_2017-05-26,14.237
air_e0e69668214ff972_2017-05-27,10.954
air_e0e69668214ff972_2017-05-28,9.544
air_e0e69668214ff972_2017-05-29,9.904
air_e0e69668214ff972_2017-05-30,8.010
air_e0e69668214ff972_2017-05-31,8.636
air_e0f241bd406810c0_2017-04-23,19.617
air_e0f241bd406810c0_2017-04-24,21.361
air_e0f241bd406810c0_2017-04-25,24.498
air_e0f241bd406810c0_2017-04-26,24.977
air_e0f241bd406810c0_2017-04-27,25.771
air_e0f241bd406810c0_2017-04-28,32.868
air_e0f241bd406810c0_2017-04-29,32.913
air_e0f241bd406810c0_2017-04-30,19.617
air_e0f241bd406810c0_2017-05-01,21.361
air_e0f241bd406810c0_2017-05-02,24.498
air_e0f241bd406810c0_2017-05-03,24.977
air_e0f241bd406810c0_2017-05-04,25.771
air_e0f241bd406810c0_2017-05-05,32.868
air_e0f241bd406810c0_2017-05-06,32.913
air_e0f241bd406810c0_2017-05-07,19.617
air_e0f241bd406810c0_2017-05-08,21.361
air_e0f241bd406810c0_2017-05-09,24.498
air_e0f241bd406810c0_2017-05-10,24.977
air_e0f241bd406810c0_2017-05-11,25.771
air_e0f241bd406810c0_2017-05-12,32.868
air_e0f241bd406810c0_2017-05-13,32.913
air_e0f241bd406810c0_2017-05-14,19.617
air_e0f241bd406810c0_2017-05-15,21.361
air_e0f241bd406810c0_2017-05-16,24.498
air_e0f241bd406810c0_2017-05-17,24.977
air_e0f241bd406810c0_2017-05-18,25.771
air_e0f241bd406810c0_2017-05-19,32.868
air_e0f241bd406810c0_2017-05-20,32.913
air_e0f241bd406810c0_2017-05-21,19.617
air_e0f241bd406810c0_2017-05-22,21.361
air_e0f241bd406810c0_2017-05-23,24.498
air_e0f241bd406810c0_2017-05-24,24.977
air_e0f241bd406810c0_2017-05-25,25.771
air_e0f241bd406810c0_2017-05-26,32.868
air_e0f241bd406810c0_2017-05-27,32.913
air_e0f241bd406810c0_2017-05-28,19.617
air_e0f241bd406810c0_2017-05-29,21.361
air_e0f241bd406810c0_2017-05-30,24.498
air_e0f241bd406810c0_2017-05-31,24.977
air_e1b76fcb5208fb6b_2017-04-23,14.366
air_e1b76fcb5208fb6b_2017-04-24,8.727
air_e1b76fcb5208fb6b_2017-04-25,7.876
air_e1b76fcb5208fb6b_2017-04-26,7.857
air_e1b76fcb5208fb6b_2017-04-27,8.415
air_e1b76fcb5208fb6b_2017-04-28,9.419
air_e1b76fcb5208fb6b_2017-04-29,12.913
air_e1b76fcb5208fb6b_2017-04-30,14.366
air_e1b76fcb5208fb6b_2017-05-01,8.727
air_e1b76fcb5208fb6b_2017-05-02,7.876
air_e1b76fcb5208fb6b_2017-05-03,7.857
air_e1b76fcb5208fb6b_2017-05-04,8.415
air_e1b76fcb5208fb6b_2017-05-05,9.419
air_e1b76fcb5208fb6b_2017-05-06,12.913
air_e1b76fcb5208fb6b_2017-05-07,14.366
air_e1b76fcb5208fb6b_2017-05-08,8.727
air_e1b76fcb5208fb6b_2017-05-09,7.876
air_e1b76fcb5208fb6b_2017-05-10,7.857
air_e1b76fcb5208fb6b_2017-05-11,8.415
air_e1b76fcb5208fb6b_2017-05-12,9.419
air_e1b76fcb5208fb6b_2017-05-13,12.913
air_e1b76fcb5208fb6b_2017-05-14,14.366
air_e1b76fcb5208fb6b_2017-05-15,8.727
air_e1b76fcb5208fb6b_2017-05-16,7.876
air_e1b76fcb5208fb6b_2017-05-17,7.857
air_e1b76fcb5208fb6b_2017-05-18,8.415
air_e1b76fcb5208fb6b_2017-05-19,9.419
air_e1b76fcb5208fb6b_2017-05-20,12.913
air_e1b76fcb5208fb6b_2017-05-21,14.366
air_e1b76fcb5208fb6b_2017-05-22,8.727
air_e1b76fcb5208fb6b_2017-05-23,7.876
air_e1b76fcb5208fb6b_2017-05-24,7.857
air_e1b76fcb5208fb6b_2017-05-25,8.415
air_e1b76fcb5208fb6b_2017-05-26,9.419
air_e1b76fcb5208fb6b_2017-05-27,12.913
air_e1b76fcb5208fb6b_2017-05-28,14.366
air_e1b76fcb5208fb6b_2017-05-29,8.727
air_e1b76fcb5208fb6b_2017-05-30,7.876
air_e1b76fcb5208fb6b_2017-05-31,7.857
air_e2208a79e2678432_2017-04-23,41.132
air_e2208a79e2678432_2017-04-24,37.535
air_e2208a79e2678432_2017-04-25,35.275
air_e2208a79e2678432_2017-04-26,38.657
air_e2208a79e2678432_2017-04-27,28.951
air_e2208a79e2678432_2017-04-28,37.647
air_e2208a79e2678432_2017-04-29,40.415
air_e2208a79e2678432_2017-04-30,41.132
air_e2208a79e2678432_2017-05-01,37.535
air_e2208a79e2678432_2017-05-02,35.275
air_e2208a79e2678432_2017-05-03,38.657
air_e2208a79e2678432_2017-05-04,28.951
air_e2208a79e2678432_2017-05-05,37.647
air_e2208a79e2678432_2017-05-06,40.415
air_e2208a79e2678432_2017-05-07,41.132
air_e2208a79e2678432_2017-05-08,37.535
air_e2208a79e2678432_2017-05-09,35.275
air_e2208a79e2678432_2017-05-10,38.657
air_e2208a79e2678432_2017-05-11,28.951
air_e2208a79e2678432_2017-05-12,37.647
air_e2208a79e2678432_2017-05-13,40.415
air_e2208a79e2678432_2017-05-14,41.132
air_e2208a79e2678432_2017-05-15,37.535
air_e2208a79e2678432_2017-05-16,35.275
air_e2208a79e2678432_2017-05-17,38.657
air_e2208a79e2678432_2017-05-18,28.951
air_e2208a79e2678432_2017-05-19,37.647
air_e2208a79e2678432_2017-05-20,40.415
air_e2208a79e2678432_2017-05-21,41.132
air_e2208a79e2678432_2017-05-22,37.535
air_e2208a79e2678432_2017-05-23,35.275
air_e2208a79e2678432_2017-05-24,38.657
air_e2208a79e2678432_2017-05-25,28.951
air_e2208a79e2678432_2017-05-26,37.647
air_e2208a79e2678432_2017-05-27,40.415
air_e2208a79e2678432_2017-05-28,41.132
air_e2208a79e2678432_2017-05-29,37.535
air_e2208a79e2678432_2017-05-30,35.275
air_e2208a79e2678432_2017-05-31,38.657
air_e270aff84ac7e4c8_2017-04-23,19.471
air_e270aff84ac7e4c8_2017-04-24,15.407
air_e270aff84ac7e4c8_2017-04-25,16.497
air_e270aff84ac7e4c8_2017-04-26,16.600
air_e270aff84ac7e4c8_2017-04-27,17.042
air_e270aff84ac7e4c8_2017-04-28,20.944
air_e270aff84ac7e4c8_2017-04-29,26.562
air_e270aff84ac7e4c8_2017-04-30,19.471
air_e270aff84ac7e4c8_2017-05-01,15.407
air_e270aff84ac7e4c8_2017-05-02,16.497
air_e270aff84ac7e4c8_2017-05-03,16.600
air_e270aff84ac7e4c8_2017-05-04,17.042
air_e270aff84ac7e4c8_2017-05-05,20.944
air_e270aff84ac7e4c8_2017-05-06,26.562
air_e270aff84ac7e4c8_2017-05-07,19.471
air_e270aff84ac7e4c8_2017-05-08,15.407
air_e270aff84ac7e4c8_2017-05-09,16.497
air_e270aff84ac7e4c8_2017-05-10,16.600
air_e270aff84ac7e4c8_2017-05-11,17.042
air_e270aff84ac7e4c8_2017-05-12,20.944
air_e270aff84ac7e4c8_2017-05-13,26.562
air_e270aff84ac7e4c8_2017-05-14,19.471
air_e270aff84ac7e4c8_2017-05-15,15.407
air_e270aff84ac7e4c8_2017-05-16,16.497
air_e270aff84ac7e4c8_2017-05-17,16.600
air_e270aff84ac7e4c8_2017-05-18,17.042
air_e270aff84ac7e4c8_2017-05-19,20.944
air_e270aff84ac7e4c8_2017-05-20,26.562
air_e270aff84ac7e4c8_2017-05-21,19.471
air_e270aff84ac7e4c8_2017-05-22,15.407
air_e270aff84ac7e4c8_2017-05-23,16.497
air_e270aff84ac7e4c8_2017-05-24,16.600
air_e270aff84ac7e4c8_2017-05-25,17.042
air_e270aff84ac7e4c8_2017-05-26,20.944
air_e270aff84ac7e4c8_2017-05-27,26.562
air_e270aff84ac7e4c8_2017-05-28,19.471
air_e270aff84ac7e4c8_2017-05-29,15.407
air_e270aff84ac7e4c8_2017-05-30,16.497
air_e270aff84ac7e4c8_2017-05-31,16.600
air_e3020992d5fe5dfd_2017-04-23,9.996
air_e3020992d5fe5dfd_2017-04-24,8.376
air_e3020992d5fe5dfd_2017-04-25,9.658
air_e3020992d5fe5dfd_2017-04-26,11.320
air_e3020992d5fe5dfd_2017-04-27,9.707
air_e3020992d5fe5dfd_2017-04-28,14.628
air_e3020992d5fe5dfd_2017-04-29,12.090
air_e3020992d5fe5dfd_2017-04-30,9.996
air_e3020992d5fe5dfd_2017-05-01,8.376
air_e3020992d5fe5dfd_2017-05-02,9.658
air_e3020992d5fe5dfd_2017-05-03,11.320
air_e3020992d5fe5dfd_2017-05-04,9.707
air_e3020992d5fe5dfd_2017-05-05,14.628
air_e3020992d5fe5dfd_2017-05-06,12.090
air_e3020992d5fe5dfd_2017-05-07,9.996
air_e3020992d5fe5dfd_2017-05-08,8.376
air_e3020992d5fe5dfd_2017-05-09,9.658
air_e3020992d5fe5dfd_2017-05-10,11.320
air_e3020992d5fe5dfd_2017-05-11,9.707
air_e3020992d5fe5dfd_2017-05-12,14.628
air_e3020992d5fe5dfd_2017-05-13,12.090
air_e3020992d5fe5dfd_2017-05-14,9.996
air_e3020992d5fe5dfd_2017-05-15,8.376
air_e3020992d5fe5dfd_2017-05-16,9.658
air_e3020992d5fe5dfd_2017-05-17,11.320
air_e3020992d5fe5dfd_2017-05-18,9.707
air_e3020992d5fe5dfd_2017-05-19,14.628
air_e3020992d5fe5dfd_2017-05-20,12.090
air_e3020992d5fe5dfd_2017-05-21,9.996
air_e3020992d5fe5dfd_2017-05-22,8.376
air_e3020992d5fe5dfd_2017-05-23,9.658
air_e3020992d5fe5dfd_2017-05-24,11.320
air_e3020992d5fe5dfd_2017-05-25,9.707
air_e3020992d5fe5dfd_2017-05-26,14.628
air_e3020992d5fe5dfd_2017-05-27,12.090
air_e3020992d5fe5dfd_2017-05-28,9.996
air_e3020992d5fe5dfd_2017-05-29,8.376
air_e3020992d5fe5dfd_2017-05-30,9.658
air_e3020992d5fe5dfd_2017-05-31,11.320
air_e34c631c766f2766_2017-04-23,34.428
air_e34c631c766f2766_2017-04-24,22.094
air_e34c631c766f2766_2017-04-25,20.759
air_e34c631c766f2766_2017-04-26,23.821
air_e34c631c766f2766_2017-04-27,23.127
air_e34c631c766f2766_2017-04-28,23.056
air_e34c631c766f2766_2017-04-29,34.407
air_e34c631c766f2766_2017-04-30,34.428
air_e34c631c766f2766_2017-05-01,22.094
air_e34c631c766f2766_2017-05-02,20.759
air_e34c631c766f2766_2017-05-03,23.821
air_e34c631c766f2766_2017-05-04,23.127
air_e34c631c766f2766_2017-05-05,23.056
air_e34c631c766f2766_2017-05-06,34.407
air_e34c631c766f2766_2017-05-07,34.428
air_e34c631c766f2766_2017-05-08,22.094
air_e34c631c766f2766_2017-05-09,20.759
air_e34c631c766f2766_2017-05-10,23.821
air_e34c631c766f2766_2017-05-11,23.127
air_e34c631c766f2766_2017-05-12,23.056
air_e34c631c766f2766_2017-05-13,34.407
air_e34c631c766f2766_2017-05-14,34.428
air_e34c631c766f2766_2017-05-15,22.094
air_e34c631c766f2766_2017-05-16,20.759
air_e34c631c766f2766_2017-05-17,23.821
air_e34c631c766f2766_2017-05-18,23.127
air_e34c631c766f2766_2017-05-19,23.056
air_e34c631c766f2766_2017-05-20,34.407
air_e34c631c766f2766_2017-05-21,34.428
air_e34c631c766f2766_2017-05-22,22.094
air_e34c631c766f2766_2017-05-23,20.759
air_e34c631c766f2766_2017-05-24,23.821
air_e34c631c766f2766_2017-05-25,23.127
air_e34c631c766f2766_2017-05-26,23.056
air_e34c631c766f2766_2017-05-27,34.407
air_e34c631c766f2766_2017-05-28,34.428
air_e34c631c766f2766_2017-05-29,22.094
air_e34c631c766f2766_2017-05-30,20.759
air_e34c631c766f2766_2017-05-31,23.821
air_e42bdc3377d1eee7_2017-04-23,10.572
air_e42bdc3377d1eee7_2017-04-24,20.742
air_e42bdc3377d1eee7_2017-04-25,17.843
air_e42bdc3377d1eee7_2017-04-26,33.701
air_e42bdc3377d1eee7_2017-04-27,17.611
air_e42bdc3377d1eee7_2017-04-28,24.714
air_e42bdc3377d1eee7_2017-04-29,14.299
air_e42bdc3377d1eee7_2017-04-30,10.572
air_e42bdc3377d1eee7_2017-05-01,20.742
air_e42bdc3377d1eee7_2017-05-02,17.843
air_e42bdc3377d1eee7_2017-05-03,33.701
air_e42bdc3377d1eee7_2017-05-04,17.611
air_e42bdc3377d1eee7_2017-05-05,24.714
air_e42bdc3377d1eee7_2017-05-06,14.299
air_e42bdc3377d1eee7_2017-05-07,10.572
air_e42bdc3377d1eee7_2017-05-08,20.742
air_e42bdc3377d1eee7_2017-05-09,17.843
air_e42bdc3377d1eee7_2017-05-10,33.701
air_e42bdc3377d1eee7_2017-05-11,17.611
air_e42bdc3377d1eee7_2017-05-12,24.714
air_e42bdc3377d1eee7_2017-05-13,14.299
air_e42bdc3377d1eee7_2017-05-14,10.572
air_e42bdc3377d1eee7_2017-05-15,20.742
air_e42bdc3377d1eee7_2017-05-16,17.843
air_e42bdc3377d1eee7_2017-05-17,33.701
air_e42bdc3377d1eee7_2017-05-18,17.611
air_e42bdc3377d1eee7_2017-05-19,24.714
air_e42bdc3377d1eee7_2017-05-20,14.299
